"2001","MAHARASHTRA","NASIK RURAL","69"
"2009","RAJASTHAN","CHITTORGARH","24"
"2003","HARYANA","SIRSA","8"
"2003","HARYANA","HISSAR","7"
"2003","HARYANA","YAMUNANAGAR","7"
"2009","RAJASTHAN","BANSWARA","22"
"2009","RAJASTHAN","BHARATPUR","21"
"2009","RAJASTHAN","BIKANER","21"
"2004","HARYANA","BHIWANI","19"
"2004","HARYANA","KAITHAL","8"
"2004","HARYANA","YAMUNANAGAR","7"
"2004","HARYANA","GURGAON","7"
"2009","RAJASTHAN","SIKAR","20"
"2009","RAJASTHAN","KARAULI","20"
"2001","MAHARASHTRA","NANDED","67"
"2004","HARYANA","AMBALA","6"
"2004","HARYANA","SIRSA","6"
"2001","MAHARASHTRA","BHANDARA","55"
"2010","RAJASTHAN","UDAIPUR","52"
"2010","RAJASTHAN","JHALAWAR","42"
"2004","HARYANA","SIRSA","6"
"2004","HARYANA","SONIPAT","5"
"2001","MAHARASHTRA","GADCHIROLI","51"
"2001","MAHARASHTRA","AKOLA","48"
"2010","RAJASTHAN","BHILWARA","25"
"2010","RAJASTHAN","SIKAR","24"
"2004","HARYANA","KURUKSHETRA","5"
"2004","HARYANA","ROHTAK","5"
"2001","MAHARASHTRA","SANGLI","47"
"2010","RAJASTHAN","ALWAR","23"
"2001","MAHARASHTRA","AHMEDNAGAR","44"
"2002","MAHARASHTRA","NAGPUR RURAL","90"
"2002","MAHARASHTRA","NAGPUR RURAL","90"
"2012","ANDHRA PRADESH","KRISHNA","52"
"2010","RAJASTHAN","BANSWARA","22"
"2010","RAJASTHAN","DUNGARPUR","22"
"2004","HARYANA","ROHTAK","5"
"2012","ANDHRA PRADESH","CYBERABAD","48"
"2004","HARYANA","MAHENDRAGARH","5"
"2010","RAJASTHAN","PRATAPGARH","19"
"2002","MAHARASHTRA","BULDHANA","87"
"2012","ANDHRA PRADESH","NIZAMABAD","47"
"2010","RAJASTHAN","CHITTORGARH","19"
"2005","HARYANA","REWARI","11"
"2005","HARYANA","HISSAR","10"
"2002","MAHARASHTRA","NANDED","72"
"2002","MAHARASHTRA","AMRAVATI RURAL","59"
"2002","MAHARASHTRA","AMRAVATI RURAL","59"
"2002","MAHARASHTRA","AURANGABAD RURAL","53"
"2002","MAHARASHTRA","NASIK RURAL","45"
"2002","MAHARASHTRA","BHANDARA","43"
"2010","RAJASTHAN","NAGAUR","14"
"2002","MAHARASHTRA","SOLAPUR RURAL","43"
"2005","HARYANA","ROHTAK","9"
"2010","RAJASTHAN","KARAULI","14"
"2010","RAJASTHAN","BARMER","14"
"2003","MAHARASHTRA","BULDHANA","86"
"2003","MAHARASHTRA","NANDED","73"
"2003","MAHARASHTRA","AMRAVATI RURAL","70"
"2012","ANDHRA PRADESH","NIZAMABAD","47"
"2005","HARYANA","ROHTAK","9"
"2005","HARYANA","AMBALA","8"
"2005","HARYANA","MEWAT","8"
"2012","ANDHRA PRADESH","NELLORE","45"
"2003","MAHARASHTRA","AMRAVATI RURAL","70"
"2010","RAJASTHAN","BHARATPUR","14"
"2005","HARYANA","FARIDABAD","8"
"2005","HARYANA","JIND","7"
"2005","HARYANA","SIRSA","6"
"2005","HARYANA","KURUKSHETRA","6"
"2005","HARYANA","SONIPAT","6"
"2011","RAJASTHAN","UDAIPUR","41"
"2003","MAHARASHTRA","NAGPUR RURAL","62"
"2005","HARYANA","SIRSA","6"
"2005","HARYANA","BHIWANI","6"
"2003","MAHARASHTRA","NAGPUR RURAL","62"
"2006","HARYANA","BHIWANI","17"
"2006","HARYANA","KARNAL","15"
"2012","ANDHRA PRADESH","EAST GODAVARI","38"
"2003","MAHARASHTRA","WARDHA","53"
"2012","ANDHRA PRADESH","MAHABOOBNAGAR","38"
"2011","RAJASTHAN","JHALAWAR","31"
"2006","HARYANA","SONIPAT","14"
"2011","RAJASTHAN","BHARATPUR","28"
"2003","MAHARASHTRA","AURANGABAD RURAL","53"
"2003","MAHARASHTRA","BEED","53"
"2003","MAHARASHTRA","GADCHIROLI","51"
"2001","ARUNACHAL PRADESH","SIANG WEST","3"
"2006","HARYANA","GURGAON","11"
"2004","MAHARASHTRA","NANDED","72"
"2011","RAJASTHAN","BANSWARA","22"
"2011","RAJASTHAN","DUNGARPUR","21"
"2006","HARYANA","FARIDABAD","11"
"2001","ARUNACHAL PRADESH","SUBANSIRI LOWER","2"
"2001","ARUNACHAL PRADESH","SIANG UPPER","2"
"2011","RAJASTHAN","PRATAPGARH","18"
"2006","HARYANA","KURUKSHETRA","10"
"2006","HARYANA","MAHENDRAGARH","9"
"2004","MAHARASHTRA","BULDHANA","71"
"2011","RAJASTHAN","BARMER","18"
"2011","RAJASTHAN","CHITTORGARH","16"
"2011","RAJASTHAN","BHILWARA","15"
"2004","MAHARASHTRA","YAVATMAL","63"
"2011","RAJASTHAN","ALWAR","15"
"2006","HARYANA","AMBALA","8"
"2001","ARUNACHAL PRADESH","LOHIT","2"
"2004","MAHARASHTRA","WARDHA","63"
"2006","HARYANA","REWARI","8"
"2006","HARYANA","MEWAT","7"
"2001","ARUNACHAL PRADESH","SUBANSIRI LOWER","2"
"2011","RAJASTHAN","JALORE","15"
"2004","MAHARASHTRA","AMRAVATI RURAL","62"
"2001","ARUNACHAL PRADESH","SIANG EAST","1"
"2001","ARUNACHAL PRADESH","KAMENG EAST","1"
"2006","HARYANA","HISSAR","7"
"2004","MAHARASHTRA","AMRAVATI RURAL","62"
"2006","HARYANA","JIND","7"
"2001","ARUNACHAL PRADESH","PAPUM PARE","1"
"2001","ARUNACHAL PRADESH","CHANGLANG","1"
"2007","HARYANA","SONIPAT","18"
"2001","ARUNACHAL PRADESH","SUBANSIRI UPPER","0"
"2007","HARYANA","SIRSA","14"
"2012","RAJASTHAN","UDAIPUR","30"
"2012","RAJASTHAN","SIKAR","23"
"2001","ARUNACHAL PRADESH","TIRAP","0"
"2001","ARUNACHAL PRADESH","KAMENG WEST","0"
"2001","ARUNACHAL PRADESH","TAWANG","0"
"2007","HARYANA","BHIWANI","14"
"2001","ARUNACHAL PRADESH","DIBANG VALLEY","0"
"2004","MAHARASHTRA","NAGPUR RURAL","54"
"2002","ARUNACHAL PRADESH","SIANG WEST","6"
"2012","RAJASTHAN","ALWAR","22"
"2007","HARYANA","SIRSA","14"
"2007","HARYANA","REWARI","10"
"2007","HARYANA","FARIDABAD","10"
"2007","HARYANA","MEWAT","9"
"2012","RAJASTHAN","JHALAWAR","22"
"2004","MAHARASHTRA","NAGPUR RURAL","54"
"2012","RAJASTHAN","BANSWARA","21"
"2012","RAJASTHAN","BARMER","19"
"2007","HARYANA","KARNAL","8"
"2004","MAHARASHTRA","BHANDARA","49"
"2012","RAJASTHAN","CHITTORGARH","18"
"2002","ARUNACHAL PRADESH","SUBANSIRI LOWER","4"
"2002","ARUNACHAL PRADESH","SUBANSIRI LOWER","4"
"2004","MAHARASHTRA","GADCHIROLI","49"
"2005","MAHARASHTRA","BULDHANA","72"
"2005","MAHARASHTRA","WARDHA","56"
"2005","MAHARASHTRA","BEED","55"
"2012","RAJASTHAN","BHARATPUR","18"
"2002","ARUNACHAL PRADESH","SUBANSIRI UPPER","4"
"2007","HARYANA","JHAJJAR","7"
"2005","MAHARASHTRA","NANDED","52"
"2005","MAHARASHTRA","GADCHIROLI","48"
"2005","MAHARASHTRA","NAGPUR RURAL","48"
"2005","MAHARASHTRA","YAVATMAL","48"
"2005","MAHARASHTRA","NAGPUR RURAL","48"
"2002","ARUNACHAL PRADESH","SIANG EAST","2"
"2007","HARYANA","KURUKSHETRA","7"
"2005","MAHARASHTRA","BHANDARA","43"
"2008","HARYANA","BHIWANI","19"
"2008","HARYANA","SIRSA","13"
"2005","MAHARASHTRA","JALNA","42"
"2006","MAHARASHTRA","NANDED","74"
"2006","MAHARASHTRA","BULDHANA","68"
"2002","ARUNACHAL PRADESH","CHANGLANG","2"
"2002","ARUNACHAL PRADESH","LOHIT","1"
"2002","ARUNACHAL PRADESH","PAPUM PARE","1"
"2002","ARUNACHAL PRADESH","KAMENG EAST","0"
"2002","ARUNACHAL PRADESH","TIRAP","0"
"2008","HARYANA","SIRSA","13"
"2008","HARYANA","SONIPAT","13"
"2008","HARYANA","YAMUNANAGAR","12"
"2008","HARYANA","GURGAON","9"
"2006","MAHARASHTRA","WARDHA","62"
"2006","MAHARASHTRA","AMRAVATI RURAL","60"
"2006","MAHARASHTRA","AMRAVATI RURAL","60"
"2002","ARUNACHAL PRADESH","DIBANG VALLEY","0"
"2002","ARUNACHAL PRADESH","SIANG UPPER","0"
"2006","MAHARASHTRA","BHANDARA","53"
"2006","MAHARASHTRA","CHANDRAPUR","49"
"2012","RAJASTHAN","JODHPUR RURAL","18"
"2012","RAJASTHAN","KARAULI","17"
"2001","SIKKIM","EAST","1"
"2001","SIKKIM","NORTH","0"
"2001","SIKKIM","WEST","0"
"2001","SIKKIM","SOUTH","0"
"2002","SIKKIM","SOUTH","1"
"2002","ARUNACHAL PRADESH","KAMENG WEST","0"
"2002","ARUNACHAL PRADESH","TAWANG","0"
"2003","ARUNACHAL PRADESH","CHANGLANG","3"
"2003","ARUNACHAL PRADESH","SUBANSIRI UPPER","3"
"2003","ARUNACHAL PRADESH","TIRAP","2"
"2003","ARUNACHAL PRADESH","SUBANSIRI LOWER","1"
"2002","SIKKIM","EAST","1"
"2002","SIKKIM","NORTH","0"
"2003","ARUNACHAL PRADESH","SIANG EAST","1"
"2003","ARUNACHAL PRADESH","SUBANSIRI LOWER","1"
"2003","ARUNACHAL PRADESH","SIANG WEST","0"
"2003","ARUNACHAL PRADESH","UPPER DIBANG VALLEY","0"
"2006","MAHARASHTRA","AHMEDNAGAR","46"
"2006","MAHARASHTRA","YAVATMAL","46"
"2006","MAHARASHTRA","GADCHIROLI","45"
"2007","MAHARASHTRA","BEED","82"
"2003","ARUNACHAL PRADESH","PAPUM PARE","0"
"2007","MAHARASHTRA","WARDHA","72"
"2007","MAHARASHTRA","CHANDRAPUR","70"
"2003","ARUNACHAL PRADESH","LOHIT","0"
"2003","ARUNACHAL PRADESH","SIANG UPPER","0"
"2003","ARUNACHAL PRADESH","KAMENG EAST","0"
"2003","ARUNACHAL PRADESH","DIBANG VALLEY","0"
"2002","SIKKIM","WEST","0"
"2004","SIKKIM","WEST","3"
"2004","SIKKIM","EAST","3"
"2004","SIKKIM","NORTH","1"
"2004","SIKKIM","SOUTH","0"
"2003","ARUNACHAL PRADESH","TAWANG","0"
"2003","ARUNACHAL PRADESH","KAMENG WEST","0"
"2003","ARUNACHAL PRADESH","K/KUMEY","0"
"2003","ARUNACHAL PRADESH","K/KUMEY","0"
"2004","ARUNACHAL PRADESH","SIANG WEST","8"
"2004","ARUNACHAL PRADESH","SIANG EAST","4"
"2004","ARUNACHAL PRADESH","SUBANSIRI UPPER","2"
"2005","SIKKIM","NORTH","1"
"2007","MAHARASHTRA","BULDHANA","57"
"2007","MAHARASHTRA","NANDED","54"
"2004","ARUNACHAL PRADESH","PAPUM PARE","1"
"2004","ARUNACHAL PRADESH","CHANGLANG","1"
"2005","SIKKIM","EAST","1"
"2004","ARUNACHAL PRADESH","DIBANG VALLEY","1"
"2007","MAHARASHTRA","AHMEDNAGAR","54"
"2005","SIKKIM","WEST","1"
"2007","MAHARASHTRA","AMRAVATI RURAL","47"
"2007","MAHARASHTRA","AMRAVATI RURAL","47"
"2007","MAHARASHTRA","OSMANABAD","46"
"2007","MAHARASHTRA","AURANGABAD RURAL","46"
"2005","SIKKIM","SOUTH","0"
"2006","SIKKIM","EAST","1"
"2006","SIKKIM","WEST","0"
"2006","SIKKIM","SOUTH","0"
"2008","MAHARASHTRA","WARDHA","74"
"2008","MAHARASHTRA","BULDHANA","68"
"2008","MAHARASHTRA","CHANDRAPUR","64"
"2008","MAHARASHTRA","AMRAVATI RURAL","58"
"2006","SIKKIM","NORTH","0"
"2007","SIKKIM","EAST","1"
"2007","SIKKIM","SOUTH","0"
"2007","SIKKIM","NORTH","0"
"2007","SIKKIM","WEST","0"
"2008","SIKKIM","EAST","12"
"2008","SIKKIM","SOUTH","6"
"2008","SIKKIM","WEST","5"
"2008","SIKKIM","NORTH","0"
"2009","SIKKIM","EAST","3"
"2009","SIKKIM","SOUTH","2"
"2009","SIKKIM","NORTH","2"
"2009","SIKKIM","WEST","2"
"2010","SIKKIM","SOUTH","4"
"2010","SIKKIM","EAST","2"
"2010","SIKKIM","WEST","1"
"2010","SIKKIM","NORTH","0"
"2011","SIKKIM","EAST","4"
"2011","SIKKIM","NORTH","0"
"2011","SIKKIM","SOUTH","0"
"2011","SIKKIM","WEST","0"
"2012","SIKKIM","SOUTH","7"
"2012","SIKKIM","EAST","7"
"2012","SIKKIM","WEST","6"
"2012","SIKKIM","NORTH","0"
"2001","TAMIL NADU","THIRUNELVELI RURAL","102"
"2001","TAMIL NADU","NAGAPATTINAM","75"
"2001","TAMIL NADU","VILLUPURAM","74"
"2001","TAMIL NADU","DHARMAPURI","74"
"2001","TAMIL NADU","VILLUPURAM","74"
"2001","TAMIL NADU","CUDDALORE","50"
"2001","TAMIL NADU","VELLORE","50"
"2001","TAMIL NADU","VELLORE","50"
"2001","TAMIL NADU","THIRUVARUR","49"
"2001","TAMIL NADU","THOOTHUGUDI","47"
"2002","TAMIL NADU","THIRUNELVELI RURAL","85"
"2002","TAMIL NADU","DHARMAPURI","70"
"2002","TAMIL NADU","CUDDALORE","46"
"2002","TAMIL NADU","THIRUVANNAMALAI","45"
"2002","TAMIL NADU","VELLORE","45"
"2002","TAMIL NADU","VELLORE","45"
"2002","TAMIL NADU","MADURAI RURAL","44"
"2002","TAMIL NADU","MADURAI RURAL","44"
"2002","TAMIL NADU","THOOTHUGUDI","38"
"2002","TAMIL NADU","RAMNATHAPURAM","36"
"2002","TAMIL NADU","RAMNATHAPURAM","36"
"2003","TAMIL NADU","THIRUNELVELI RURAL","65"
"2003","TAMIL NADU","CUDDALORE","59"
"2003","TAMIL NADU","DHARMAPURI","54"
"2003","TAMIL NADU","KANYAKUMARI","42"
"2003","TAMIL NADU","THOOTHUGUDI","40"
"2003","TAMIL NADU","VILLUPURAM","38"
"2003","TAMIL NADU","VILLUPURAM","38"
"2003","TAMIL NADU","SALEM RURAL","36"
"2003","TAMIL NADU","THIRUVANNAMALAI","33"
"2003","TAMIL NADU","DINDIGUL","32"
"2004","TAMIL NADU","SALEM RURAL","53"
"2004","TAMIL NADU","CUDDALORE","45"
"2004","TAMIL NADU","THOOTHUGUDI","35"
"2004","TAMIL NADU","NAGAPATTINAM","34"
"2004","TAMIL NADU","VILLUPURAM","31"
"2004","TAMIL NADU","VELLORE","31"
"2004","TAMIL NADU","VELLORE","31"
"2004","TAMIL NADU","VILLUPURAM","31"
"2004","TAMIL NADU","RAMNATHAPURAM","29"
"2004","TAMIL NADU","DINDIGUL","29"
"2004","TAMIL NADU","RAMNATHAPURAM","29"
"2004","TAMIL NADU","KRISHNAGIRI","29"
"2005","TAMIL NADU","SALEM RURAL","36"
"2005","TAMIL NADU","VILUPPURAM","36"
"2005","TAMIL NADU","VIRUDHUNAGAR","29"
"2005","TAMIL NADU","THANJAVUR","27"
"2005","TAMIL NADU","DHARMAPURI","27"
"2004","ARUNACHAL PRADESH","LOHIT","1"
"2004","ARUNACHAL PRADESH","SIANG UPPER","1"
"2004","ARUNACHAL PRADESH","KAMENG WEST","0"
"2004","ARUNACHAL PRADESH","K/KUMEY","0"
"2004","ARUNACHAL PRADESH","SUBANSIRI LOWER","0"
"2004","ARUNACHAL PRADESH","K/KUMEY","0"
"2004","ARUNACHAL PRADESH","SUBANSIRI LOWER","0"
"2004","ARUNACHAL PRADESH","KAMENG EAST","0"
"2004","ARUNACHAL PRADESH","TIRAP","0"
"2004","ARUNACHAL PRADESH","TAWANG","0"
"2004","ARUNACHAL PRADESH","UPPER DIBANG VALLEY","0"
"2005","ARUNACHAL PRADESH","SUBANSIRI UPPER","3"
"2005","ARUNACHAL PRADESH","PAPUM PARE","2"
"2005","ARUNACHAL PRADESH","CHANGLANG","2"
"2005","ARUNACHAL PRADESH","SIANG UPPER","2"
"2005","ARUNACHAL PRADESH","LOHIT","1"
"2005","ARUNACHAL PRADESH","DIBANG VALLEY","1"
"2005","ARUNACHAL PRADESH","SIANG WEST","1"
"2005","ARUNACHAL PRADESH","SUBANSIRI LOWER","1"
"2005","ARUNACHAL PRADESH","SUBANSIRI LOWER","1"
"2005","ARUNACHAL PRADESH","K/KUMEY","0"
"2005","ARUNACHAL PRADESH","K/KUMEY","0"
"2005","ARUNACHAL PRADESH","KAMENG EAST","0"
"2005","ARUNACHAL PRADESH","SIANG EAST","0"
"2005","ARUNACHAL PRADESH","TIRAP","0"
"2005","ARUNACHAL PRADESH","TAWANG","0"
"2005","ARUNACHAL PRADESH","KAMENG WEST","0"
"2005","ARUNACHAL PRADESH","UPPER DIBANG VALLEY","0"
"2006","ARUNACHAL PRADESH","SIANG WEST","5"
"2006","ARUNACHAL PRADESH","SIANG UPPER","4"
"2006","ARUNACHAL PRADESH","LOHIT","3"
"2006","ARUNACHAL PRADESH","SUBANSIRI UPPER","2"
"2006","ARUNACHAL PRADESH","DIBANG VALLEY","1"
"2006","ARUNACHAL PRADESH","PAPUM PARE","1"
"2006","ARUNACHAL PRADESH","SIANG EAST","1"
"2006","ARUNACHAL PRADESH","KAMENG WEST","1"
"2006","ARUNACHAL PRADESH","SUBANSIRI LOWER","1"
"2006","ARUNACHAL PRADESH","SUBANSIRI LOWER","1"
"2006","ARUNACHAL PRADESH","CHANGLANG","1"
"2008","ARUNACHAL PRADESH","CHANGLANG","3"
"2008","ARUNACHAL PRADESH","PAPUM PARE","3"
"2008","ARUNACHAL PRADESH","SIANG WEST","2"
"2008","ARUNACHAL PRADESH","DIBANG VALLEY","2"
"2008","ARUNACHAL PRADESH","K/KUMEY","0"
"2008","ARUNACHAL PRADESH","SUBANSIRI LOWER","0"
"2008","ARUNACHAL PRADESH","K/KUMEY","0"
"2008","ARUNACHAL PRADESH","UPPER DIBANG VALLEY","0"
"2008","ARUNACHAL PRADESH","TIRAP","0"
"2008","ARUNACHAL PRADESH","SIANG EAST","0"
"2008","ARUNACHAL PRADESH","SUBANSIRI UPPER","0"
"2008","ARUNACHAL PRADESH","KAMENG EAST","0"
"2008","ARUNACHAL PRADESH","SIANG UPPER","0"
"2008","ARUNACHAL PRADESH","KAMENG WEST","0"
"2008","ARUNACHAL PRADESH","TAWANG","0"
"2008","ARUNACHAL PRADESH","LOHIT","0"
"2008","ARUNACHAL PRADESH","SUBANSIRI LOWER","0"
"2009","ARUNACHAL PRADESH","PAPUM PARE","7"
"2009","ARUNACHAL PRADESH","SIANG WEST","6"
"2009","ARUNACHAL PRADESH","K/KUMEY","4"
"2009","ARUNACHAL PRADESH","K/KUMEY","4"
"2009","ARUNACHAL PRADESH","CHANGLANG","3"
"2009","ARUNACHAL PRADESH","KAMENG WEST","2"
"2009","ARUNACHAL PRADESH","DIBANG VALLEY","1"
"2009","ARUNACHAL PRADESH","SIANG EAST","1"
"2009","ARUNACHAL PRADESH","LOHIT","1"
"2009","ARUNACHAL PRADESH","SUBANSIRI LOWER","1"
"2009","ARUNACHAL PRADESH","SUBANSIRI LOWER","1"
"2009","ARUNACHAL PRADESH","SIANG UPPER","1"
"2009","ARUNACHAL PRADESH","TIRAP","1"
"2010","ARUNACHAL PRADESH","LOHIT","7"
"2010","ARUNACHAL PRADESH","SIANG WEST","5"
"2010","ARUNACHAL PRADESH","RURAL","3"
"2010","ARUNACHAL PRADESH","DIBANG VALLEY","3"
"2010","ARUNACHAL PRADESH","CHANGLANG","3"
"2010","ARUNACHAL PRADESH","SUBANSIRI LOWER","2"
"2010","ARUNACHAL PRADESH","SUBANSIRI LOWER","2"
"2010","ARUNACHAL PRADESH","TIRAP","1"
"2005","TAMIL NADU","VELLORE","26"
"2008","HARYANA","REWARI","9"
"2008","MAHARASHTRA","AMRAVATI RURAL","58"
"2010","ARUNACHAL PRADESH","SIANG EAST","1"
"2010","ARUNACHAL PRADESH","SIANG UPPER","1"
"2010","ARUNACHAL PRADESH","PAPUM PARE","1"
"2010","ARUNACHAL PRADESH","K/KUMEY","1"
"2010","ARUNACHAL PRADESH","K/KUMEY","1"
"2011","ARUNACHAL PRADESH","PAPUM PARE","19"
"2011","ARUNACHAL PRADESH","SIANG WEST","3"
"2011","ARUNACHAL PRADESH","SUBANSIRI LOWER","2"
"2011","ARUNACHAL PRADESH","RURAL","2"
"2011","ARUNACHAL PRADESH","LOHIT","2"
"2011","ARUNACHAL PRADESH","SUBANSIRI LOWER","2"
"2011","ARUNACHAL PRADESH","DIBANG VALLEY","2"
"2011","ARUNACHAL PRADESH","SIANG EAST","2"
"2008","MAHARASHTRA","GADCHIROLI","56"
"2008","HARYANA","HISSAR","8"
"2008","MAHARASHTRA","YAVATMAL","56"
"2011","ARUNACHAL PRADESH","SUBANSIRI UPPER","1"
"2005","TAMIL NADU","VELLORE","26"
"2008","MAHARASHTRA","SOLAPUR RURAL","53"
"2008","HARYANA","KARNAL","8"
"2005","TAMIL NADU","KRISHNAGIRI","25"
"2011","ARUNACHAL PRADESH","TIRAP","1"
"2008","MAHARASHTRA","BEED","52"
"2008","HARYANA","FARIDABAD","7"
"2008","HARYANA","AMBALA","7"
"2009","HARYANA","SONIPAT","17"
"2009","HARYANA","BHIWANI","16"
"2008","MAHARASHTRA","AHMEDNAGAR","49"
"2012","ARUNACHAL PRADESH","PAPUM PARE","17"
"2012","ARUNACHAL PRADESH","SIANG WEST","4"
"2012","ARUNACHAL PRADESH","SUBANSIRI LOWER","3"
"2005","TAMIL NADU","THOOTHUGUDI","22"
"2009","MAHARASHTRA","AMRAVATI RURAL","82"
"2012","ARUNACHAL PRADESH","SUBANSIRI LOWER","3"
"2012","ARUNACHAL PRADESH","SUBANSIRI UPPER","3"
"2009","HARYANA","GURGAON","14"
"2012","ARUNACHAL PRADESH","RURAL","2"
"2012","ARUNACHAL PRADESH","DIBANG VALLEY","1"
"2009","HARYANA","KARNAL","14"
"2005","TAMIL NADU","THIRUNELVELI RURAL","19"
"2009","MAHARASHTRA","AMRAVATI RURAL","82"
"2012","ARUNACHAL PRADESH","TIRAP","1"
"2006","TAMIL NADU","THIRUNELVELI RURAL","51"
"2009","HARYANA","HISSAR","9"
"2009","HARYANA","JHAJJAR","9"
"2009","MAHARASHTRA","GADCHIROLI","75"
"2009","MAHARASHTRA","NANDED","69"
"2006","TAMIL NADU","DHARMAPURI","31"
"2006","TAMIL NADU","SALEM RURAL","30"
"2009","HARYANA","PANIPAT","8"
"2009","HARYANA","PALWAL","8"
"2009","HARYANA","YAMUNANAGAR","7"
"2009","HARYANA","REWARI","7"
"2009","HARYANA","AMBALA","7"
"2006","TAMIL NADU","THANJAVUR","28"
"2006","TAMIL NADU","PUDUKOTTAI","23"
"2009","MAHARASHTRA","WARDHA","58"
"2009","MAHARASHTRA","CHANDRAPUR","57"
"2009","MAHARASHTRA","BULDHANA","56"
"2006","TAMIL NADU","ERODE","21"
"2006","TAMIL NADU","VILLUPURAM","20"
"2006","TAMIL NADU","VILLUPURAM","20"
"2009","MAHARASHTRA","BEED","38"
"2009","MAHARASHTRA","SANGLI","37"
"2009","MAHARASHTRA","YAVATMAL","37"
"2010","MAHARASHTRA","BULDHANA","70"
"2009","HARYANA","KURUKSHETRA","7"
"2010","HARYANA","HISSAR","43"
"2010","HARYANA","SIRSA","19"
"2010","HARYANA","BHIWANI","17"
"2010","HARYANA","MAHENDRAGARH","16"
"2010","HARYANA","JIND","14"
"2010","HARYANA","SONIPAT","14"
"2006","TAMIL NADU","CUDDALORE","20"
"2006","TAMIL NADU","KANYAKUMARI","18"
"2010","HARYANA","KURUKSHETRA","14"
"2010","HARYANA","JHAJJAR","10"
"2010","HARYANA","AMBALA","10"
"2010","MAHARASHTRA","AMRAVATI RURAL","68"
"2010","HARYANA","KAITHAL","9"
"2011","HARYANA","BHIWANI","18"
"2010","MAHARASHTRA","AMRAVATI RURAL","68"
"2006","TAMIL NADU","KANCHIPURAM","18"
"2010","MAHARASHTRA","WARDHA","62"
"2010","MAHARASHTRA","NAGPUR RURAL","50"
"2010","MAHARASHTRA","NANDED","50"
"2010","MAHARASHTRA","NAGPUR RURAL","50"
"2010","MAHARASHTRA","AHMEDNAGAR","46"
"2010","MAHARASHTRA","GADCHIROLI","46"
"2007","TAMIL NADU","THIRUNELVELI RURAL","75"
"2007","TAMIL NADU","CUDDALORE","41"
"2007","TAMIL NADU","SALEM RURAL","40"
"2007","TAMIL NADU","VILLUPURAM","35"
"2011","HARYANA","ROHTAK","17"
"2011","HARYANA","ROHTAK","17"
"2011","HARYANA","HISSAR","17"
"2007","TAMIL NADU","VILLUPURAM","35"
"2011","HARYANA","MAHENDRAGARH","13"
"2011","HARYANA","SIRSA","12"
"2007","TAMIL NADU","THANJAVUR","35"
"2007","TAMIL NADU","ERODE","30"
"2007","TAMIL NADU","NAGAPATTINAM","28"
"2007","TAMIL NADU","VIRUDHUNAGAR","28"
"2010","MAHARASHTRA","CHANDRAPUR","45"
"2011","HARYANA","REWARI","10"
"2007","TAMIL NADU","THENI","26"
"2011","HARYANA","YAMUNANAGAR","9"
"2008","TAMIL NADU","THIRUNELVELI RURAL","59"
"2008","TAMIL NADU","SALEM RURAL","41"
"2008","TAMIL NADU","KANYAKUMARI","37"
"2008","TAMIL NADU","THIRUVANNAMALAI","32"
"2008","TAMIL NADU","VILLUPURAM","30"
"2011","HARYANA","JIND","9"
"2011","HARYANA","FARIDABAD","9"
"2011","HARYANA","JHAJJAR","9"
"2010","MAHARASHTRA","AKOLA","45"
"2012","HARYANA","BHIWANI","24"
"2012","HARYANA","HISSAR","20"
"2012","HARYANA","REWARI","13"
"2012","HARYANA","JIND","13"
"2012","HARYANA","ROHTAK","12"
"2008","TAMIL NADU","THANJAVUR","30"
"2008","TAMIL NADU","VILLUPURAM","30"
"2011","MAHARASHTRA","AMRAVATI RURAL","81"
"2008","TAMIL NADU","COIMBATORE RURAL","30"
"2012","HARYANA","ROHTAK","12"
"2012","HARYANA","JHAJJAR","12"
"2012","HARYANA","FARIDABAD","9"
"2008","TAMIL NADU","DHARMAPURI","29"
"2011","MAHARASHTRA","AMRAVATI RURAL","81"
"2008","TAMIL NADU","VELLORE","26"
"2012","HARYANA","PALWAL","9"
"2012","HARYANA","MAHENDRAGARH","9"
"2001","HIMACHAL PRADESH","MANDI","34"
"2001","HIMACHAL PRADESH","KANGRA","26"
"2001","HIMACHAL PRADESH","BILASPUR","20"
"2001","HIMACHAL PRADESH","SHIMLA","13"
"2001","HIMACHAL PRADESH","SOLAN","9"
"2001","HIMACHAL PRADESH","CHAMBA","8"
"2008","TAMIL NADU","VELLORE","26"
"2011","MAHARASHTRA","NANDED","67"
"2011","MAHARASHTRA","WARDHA","56"
"2011","MAHARASHTRA","MUMBAI COMMR.","46"
"2009","TAMIL NADU","THIRUNELVELI RURAL","72"
"2009","TAMIL NADU","DHARMAPURI","34"
"2011","MAHARASHTRA","PUNE RURAL","46"
"2001","HIMACHAL PRADESH","HAMIRPUR","7"
"2001","HIMACHAL PRADESH","HAMIRPUR","7"
"2001","HIMACHAL PRADESH","KULLU","6"
"2009","TAMIL NADU","SALEM RURAL","29"
"2011","MAHARASHTRA","BEED","45"
"2001","HIMACHAL PRADESH","UNA","5"
"2002","HIMACHAL PRADESH","MANDI","38"
"2002","HIMACHAL PRADESH","BILASPUR","32"
"2009","TAMIL NADU","KANYAKUMARI","29"
"2009","TAMIL NADU","THANJAVUR","28"
"2009","TAMIL NADU","THIRUVANNAMALAI","26"
"2009","TAMIL NADU","THOOTHUGUDI","25"
"2009","TAMIL NADU","RAMNATHAPURAM","25"
